  17.10000,  32.02066,  32.04718,  31.98251,  31.67616,  30.59660
  17.20000,  32.02930,  32.05577,  31.99121,  31.68530,  30.60313
  17.30000,  32.03793,  32.06435,  31.99990,  31.69441,  30.60968
  17.40000,  32.04654,  32.07291,  32.00856,  31.70350,  30.61624
  17.50000,  32.05514,  32.08147,  32.01721,  31.71255,  30.62282
  17.60000,  32.06372,  32.09001,  32.02585,  31.72158,  30.62942
  17.70000,  32.07229,  32.09854,  32.03447,  31.73059,  30.63603
  17.80000,  32.08085,  32.10707,  32.04308,  31.73956,  30.64265
  17.90000,  32.08940,  32.11559,  32.05168,  31.74852,  30.64929
  18.00000,  32.09794,  32.12410,  32.06027,  31.75745,  30.65594
  18.10000,  32.10647,  32.13261,  32.06884,  31.76635,  30.66260
  18.20000,  32.11500,  32.14112,  32.07741,  31.77524,  30.66928
  18.30000,  32.12352,  32.14962,  32.08597,  31.78410,  30.67597
  18.40000,  32.13203,  32.15813,  32.09453,  31.79294,  30.68268
  18.50000,  32.14055,  32.16663,  32.10308,  31.80176,  30.68940
  18.60000,  32.14906,  32.17514,  32.11163,  31.81056,  30.69613
  18.70000,  32.15757,  32.18365,  32.12017,  31.81935,  30.70287
  18.80000,  32.16608,  32.19216,  32.12872,  31.82811,  30.70963
  18.90000,  32.17459,  32.20068,  32.13726,  31.83686,  30.71640
  19.00000,  32.18310,  32.20921,  32.14580,  31.84559,  30.72318
  19.10000,  32.19162,  32.21774,  32.15435,  31.85431,  30.72997
  19.20000,  32.20014,  32.22628,  32.16290,  31.86301,  30.73677
  19.30000,  32.20867,  32.23483,  32.17145,  31.87170,  30.74359
  19.40000,  32.21721,  32.24339,  32.18001,  31.88038,  30.75041
  19.50000,  32.22576,  32.25197,  32.18858,  31.88905,  30.75725
  19.60000,  32.23431,  32.26055,  32.19715,  31.89770,  30.76410
  19.70000,  32.24288,  32.26915,  32.20573,  31.90634,  30.77096
  19.80000,  32.25146,  32.27777,  32.21432,  31.91498,  30.77783
